route_id,trip_id,stop_sequence,stop_name,arrival_time,departure_time,time:timestamp
FR-08A,176371-0,20,Hostel City,13:39:50,13:40:10,2024-01-01 13:39:50+05:00
FR-08A,176371-0,21,COMSATS University,13:41:50,13:42:10,2024-01-01 13:41:50+05:00
FR-08A,176371-0,22,Tamma Stop,13:43:20,13:43:40,2024-01-01 13:43:20+05:00
FR-08A,176371-0,23,Capt. Naeem Tufail Shaheed,13:45:00,13:45:00,2024-01-01 13:45:00+05:00
FR-08A,176372-0,1,PIMS Hospital,13:05:00,13:05:00,2024-01-01 13:05:00+05:00
FR-08A,176372-0,2,Children Hospital,13:05:20,13:06:40,2024-01-01 13:05:20+05:00
FR-08A,176372-0,3,TNT,13:10:40,13:11:00,2024-01-01 13:10:40+05:00
FR-08A,176372-0,4,Zero Point,13:13:00,13:13:20,2024-01-01 13:13:00+05:00
FR-08A,176372-0,5,CDA,13:15:20,13:15:40,2024-01-01 13:15:20+05:00
FR-08A,176372-0,6,Abpara,13:17:50,13:18:10,2024-01-01 13:17:50+05:00
FR-08A,176372-0,7,Foreign Affairs Office,13:20:50,13:21:10,2024-01-01 13:20:50+05:00
FR-08A,176372-0,8,Kashmir Chowk,13:22:50,13:23:10,2024-01-01 13:22:50+05:00
FR-08A,176372-0,9,Rawal Dam Chowk,13:25:40,13:26:00,2024-01-01 13:25:40+05:00
FR-08A,176372-0,10,Rawal Town,13:27:00,13:27:20,2024-01-01 13:27:00+05:00
FR-08A,176372-0,11,School Board Stop,13:28:30,13:28:50,2024-01-01 13:28:30+05:00
FR-08A,176372-0,12,Rawal Dam Colony,13:30:00,13:30:20,2024-01-01 13:30:00+05:00
FR-08A,176372-0,13,NARC Colony,13:32:30,13:32:50,2024-01-01 13:32:30+05:00
FR-08A,176372-0,14,NIH Allergy Center,13:34:10,13:34:30,2024-01-01 13:34:10+05:00
FR-08A,176372-0,15,Shahzad Town,13:36:30,13:36:50,2024-01-01 13:36:30+05:00
FR-08A,176372-0,16,Park View City,13:38:10,13:38:33,2024-01-01 13:38:10+05:00
FR-08A,176372-0,17,Green Avenue,13:40:40,13:41:00,2024-01-01 13:40:40+05:00
FR-08A,176372-0,18,Chatta Bakhtawar,13:42:00,13:42:20,2024-01-01 13:42:00+05:00
FR-08A,176372-0,19,Gulshan Al Huda Community,13:43:40,13:44:00,2024-01-01 13:43:40+05:00
FR-08A,176372-0,20,Hostel City,13:44:50,13:45:10,2024-01-01 13:44:50+05:00
FR-08A,176372-0,21,COMSATS University,13:46:50,13:47:10,2024-01-01 13:46:50+05:00
FR-08A,176372-0,22,Tamma Stop,13:48:20,13:48:40,2024-01-01 13:48:20+05:00
FR-08A,176372-0,23,Capt. Naeem Tufail Shaheed,13:50:00,13:50:00,2024-01-01 13:50:00+05:00
FR-08A,176373-0,1,PIMS Hospital,13:10:00,13:10:00,2024-01-01 13:10:00+05:00
FR-08A,176373-0,2,Children Hospital,13:10:20,13:11:40,2024-01-01 13:10:20+05:00
FR-08A,176373-0,3,TNT,13:15:40,13:16:00,2024-01-01 13:15:40+05:00
FR-08A,176373-0,4,Zero Point,13:18:00,13:18:20,2024-01-01 13:18:00+05:00
FR-08A,176373-0,5,CDA,13:20:20,13:20:40,2024-01-01 13:20:20+05:00
FR-08A,176373-0,6,Abpara,13:22:50,13:23:10,2024-01-01 13:22:50+05:00
FR-08A,176373-0,7,Foreign Affairs Office,13:25:50,13:26:10,2024-01-01 13:25:50+05:00
FR-08A,176373-0,8,Kashmir Chowk,13:27:50,13:28:10,2024-01-01 13:27:50+05:00
FR-08A,176373-0,9,Rawal Dam Chowk,13:30:40,13:31:00,2024-01-01 13:30:40+05:00
FR-08A,176373-0,10,Rawal Town,13:32:00,13:32:20,2024-01-01 13:32:00+05:00
FR-08A,176373-0,11,School Board Stop,13:33:30,13:33:50,2024-01-01 13:33:30+05:00
FR-08A,176373-0,12,Rawal Dam Colony,13:35:00,13:35:20,2024-01-01 13:35:00+05:00
FR-08A,176373-0,13,NARC Colony,13:37:30,13:37:50,2024-01-01 13:37:30+05:00
FR-08A,176373-0,14,NIH Allergy Center,13:39:10,13:39:30,2024-01-01 13:39:10+05:00
FR-08A,176373-0,15,Shahzad Town,13:41:30,13:41:50,2024-01-01 13:41:30+05:00
FR-08A,176373-0,16,Park View City,13:43:10,13:43:33,2024-01-01 13:43:10+05:00
FR-08A,176373-0,17,Green Avenue,13:45:40,13:46:00,2024-01-01 13:45:40+05:00
FR-08A,176373-0,18,Chatta Bakhtawar,13:47:00,13:47:20,2024-01-01 13:47:00+05:00
FR-08A,176373-0,19,Gulshan Al Huda Community,13:48:40,13:49:00,2024-01-01 13:48:40+05:00
FR-08A,176373-0,20,Hostel City,13:49:50,13:50:10,2024-01-01 13:49:50+05:00
FR-08A,176373-0,21,COMSATS University,13:51:50,13:52:10,2024-01-01 13:51:50+05:00
FR-08A,176373-0,22,Tamma Stop,13:53:20,13:53:40,2024-01-01 13:53:20+05:00
FR-08A,176373-0,23,Capt. Naeem Tufail Shaheed,13:55:00,13:55:00,2024-01-01 13:55:00+05:00
FR-08A,176374-0,1,PIMS Hospital,13:15:00,13:15:00,2024-01-01 13:15:00+05:00
FR-08A,176374-0,2,Children Hospital,13:15:20,13:16:40,2024-01-01 13:15:20+05:00
FR-08A,176374-0,3,TNT,13:20:40,13:21:00,2024-01-01 13:20:40+05:00
FR-08A,176374-0,4,Zero Point,13:23:00,13:23:20,2024-01-01 13:23:00+05:00
FR-08A,176374-0,5,CDA,13:25:20,13:25:40,2024-01-01 13:25:20+05:00
FR-08A,176374-0,6,Abpara,13:27:50,13:28:10,2024-01-01 13:27:50+05:00
FR-08A,176374-0,7,Foreign Affairs Office,13:30:50,13:31:10,2024-01-01 13:30:50+05:00
FR-08A,176374-0,8,Kashmir Chowk,13:32:50,13:33:10,2024-01-01 13:32:50+05:00
FR-08A,176374-0,9,Rawal Dam Chowk,13:35:40,13:36:00,2024-01-01 13:35:40+05:00
FR-08A,176374-0,10,Rawal Town,13:37:00,13:37:20,2024-01-01 13:37:00+05:00
FR-08A,176374-0,11,School Board Stop,13:38:30,13:38:50,2024-01-01 13:38:30+05:00
FR-08A,176374-0,12,Rawal Dam Colony,13:40:00,13:40:20,2024-01-01 13:40:00+05:00
FR-08A,176374-0,13,NARC Colony,13:42:30,13:42:50,2024-01-01 13:42:30+05:00
FR-08A,176374-0,14,NIH Allergy Center,13:44:10,13:44:30,2024-01-01 13:44:10+05:00
FR-08A,176374-0,15,Shahzad Town,13:46:30,13:46:50,2024-01-01 13:46:30+05:00
FR-08A,176374-0,16,Park View City,13:48:10,13:48:33,2024-01-01 13:48:10+05:00
FR-08A,176374-0,17,Green Avenue,13:50:40,13:51:00,2024-01-01 13:50:40+05:00
FR-08A,176374-0,18,Chatta Bakhtawar,13:52:00,13:52:20,2024-01-01 13:52:00+05:00
FR-08A,176374-0,19,Gulshan Al Huda Community,13:53:40,13:54:00,2024-01-01 13:53:40+05:00
FR-08A,176374-0,20,Hostel City,13:54:50,13:55:10,2024-01-01 13:54:50+05:00
FR-08A,176374-0,21,COMSATS University,13:56:50,13:57:10,2024-01-01 13:56:50+05:00
FR-08A,176374-0,22,Tamma Stop,13:58:20,13:58:40,2024-01-01 13:58:20+05:00
FR-08A,176374-0,23,Capt. Naeem Tufail Shaheed,14:00:00,14:00:00,2024-01-01 14:00:00+05:00
FR-08A,176375-0,1,PIMS Hospital,13:20:00,13:20:00,2024-01-01 13:20:00+05:00
FR-08A,176375-0,2,Children Hospital,13:20:20,13:21:40,2024-01-01 13:20:20+05:00
FR-08A,176375-0,3,TNT,13:25:40,13:26:00,2024-01-01 13:25:40+05:00
FR-08A,176375-0,4,Zero Point,13:28:00,13:28:20,2024-01-01 13:28:00+05:00
FR-08A,176375-0,5,CDA,13:30:20,13:30:40,2024-01-01 13:30:20+05:00
FR-08A,176375-0,6,Abpara,13:32:50,13:33:10,2024-01-01 13:32:50+05:00
FR-08A,176375-0,7,Foreign Affairs Office,13:35:50,13:36:10,2024-01-01 13:35:50+05:00
FR-08A,176375-0,8,Kashmir Chowk,13:37:50,13:38:10,2024-01-01 13:37:50+05:00
FR-08A,176375-0,9,Rawal Dam Chowk,13:40:40,13:41:00,2024-01-01 13:40:40+05:00
FR-08A,176375-0,10,Rawal Town,13:42:00,13:42:20,2024-01-01 13:42:00+05:00
FR-08A,176375-0,11,School Board Stop,13:43:30,13:43:50,2024-01-01 13:43:30+05:00
FR-08A,176375-0,12,Rawal Dam Colony,13:45:00,13:45:20,2024-01-01 13:45:00+05:00
FR-08A,176375-0,13,NARC Colony,13:47:30,13:47:50,2024-01-01 13:47:30+05:00
FR-08A,176375-0,14,NIH Allergy Center,13:49:10,13:49:30,2024-01-01 13:49:10+05:00
FR-08A,176375-0,15,Shahzad Town,13:51:30,13:51:50,2024-01-01 13:51:30+05:00
FR-08A,176375-0,16,Park View City,13:53:10,13:53:33,2024-01-01 13:53:10+05:00
FR-08A,176375-0,17,Green Avenue,13:55:40,13:56:00,2024-01-01 13:55:40+05:00
FR-08A,176375-0,18,Chatta Bakhtawar,13:57:00,13:57:20,2024-01-01 13:57:00+05:00
FR-08A,176375-0,19,Gulshan Al Huda Community,13:58:40,13:59:00,2024-01-01 13:58:40+05:00
FR-08A,176375-0,20,Hostel City,13:59:50,14:00:10,2024-01-01 13:59:50+05:00
FR-08A,176375-0,21,COMSATS University,14:01:50,14:02:10,2024-01-01 14:01:50+05:00
FR-08A,176375-0,22,Tamma Stop,14:03:20,14:03:40,2024-01-01 14:03:20+05:00
FR-08A,176375-0,23,Capt. Naeem Tufail Shaheed,14:05:00,14:05:00,2024-01-01 14:05:00+05:00
FR-08A,176376-0,1,PIMS Hospital,13:25:00,13:25:00,2024-01-01 13:25:00+05:00
FR-08A,176376-0,2,Children Hospital,13:25:20,13:26:40,2024-01-01 13:25:20+05:00
FR-08A,176376-0,3,TNT,13:30:40,13:31:00,2024-01-01 13:30:40+05:00
FR-08A,176376-0,4,Zero Point,13:33:00,13:33:20,2024-01-01 13:33:00+05:00
FR-08A,176376-0,5,CDA,13:35:20,13:35:40,2024-01-01 13:35:20+05:00
FR-08A,176376-0,6,Abpara,13:37:50,13:38:10,2024-01-01 13:37:50+05:00
FR-08A,176376-0,7,Foreign Affairs Office,13:40:50,13:41:10,2024-01-01 13:40:50+05:00
FR-08A,176376-0,8,Kashmir Chowk,13:42:50,13:43:10,2024-01-01 13:42:50+05:00
FR-08A,176376-0,9,Rawal Dam Chowk,13:45:40,13:46:00,2024-01-01 13:45:40+05:00
FR-08A,176376-0,10,Rawal Town,13:47:00,13:47:20,2024-01-01 13:47:00+05:00
FR-08A,176376-0,11,School Board Stop,13:48:30,13:48:50,2024-01-01 13:48:30+05:00
FR-08A,176376-0,12,Rawal Dam Colony,13:50:00,13:50:20,2024-01-01 13:50:00+05:00
FR-08A,176376-0,13,NARC Colony,13:52:30,13:52:50,2024-01-01 13:52:30+05:00
FR-08A,176376-0,14,NIH Allergy Center,13:54:10,13:54:30,2024-01-01 13:54:10+05:00
FR-08A,176376-0,15,Shahzad Town,13:56:30,13:56:50,2024-01-01 13:56:30+05:00
FR-08A,176376-0,16,Park View City,13:58:10,13:58:33,2024-01-01 13:58:10+05:00
FR-08A,176376-0,17,Green Avenue,14:00:40,14:01:00,2024-01-01 14:00:40+05:00
FR-08A,176376-0,18,Chatta Bakhtawar,14:02:00,14:02:20,2024-01-01 14:02:00+05:00
FR-08A,176376-0,19,Gulshan Al Huda Community,14:03:40,14:04:00,2024-01-01 14:03:40+05:00
FR-08A,176376-0,20,Hostel City,14:04:50,14:05:10,2024-01-01 14:04:50+05:00
FR-08A,176376-0,21,COMSATS University,14:06:50,14:07:10,2024-01-01 14:06:50+05:00
FR-08A,176376-0,22,Tamma Stop,14:08:20,14:08:40,2024-01-01 14:08:20+05:00
FR-08A,176376-0,23,Capt. Naeem Tufail Shaheed,14:10:00,14:10:00,2024-01-01 14:10:00+05:00
FR-08A,176377-0,1,PIMS Hospital,13:30:00,13:30:00,2024-01-01 13:30:00+05:00
FR-08A,176377-0,2,Children Hospital,13:30:20,13:31:40,2024-01-01 13:30:20+05:00
FR-08A,176377-0,3,TNT,13:35:40,13:36:00,2024-01-01 13:35:40+05:00
FR-08A,176377-0,4,Zero Point,13:38:00,13:38:20,2024-01-01 13:38:00+05:00
FR-08A,176377-0,5,CDA,13:40:20,13:40:40,2024-01-01 13:40:20+05:00
FR-08A,176377-0,6,Abpara,13:42:50,13:43:10,2024-01-01 13:42:50+05:00
FR-08A,176377-0,7,Foreign Affairs Office,13:45:50,13:46:10,2024-01-01 13:45:50+05:00
FR-08A,176377-0,8,Kashmir Chowk,13:47:50,13:48:10,2024-01-01 13:47:50+05:00
FR-08A,176377-0,9,Rawal Dam Chowk,13:50:40,13:51:00,2024-01-01 13:50:40+05:00
FR-08A,176377-0,10,Rawal Town,13:52:00,13:52:20,2024-01-01 13:52:00+05:00
FR-08A,176377-0,11,School Board Stop,13:53:30,13:53:50,2024-01-01 13:53:30+05:00
FR-08A,176377-0,12,Rawal Dam Colony,13:55:00,13:55:20,2024-01-01 13:55:00+05:00
FR-08A,176377-0,13,NARC Colony,13:57:30,13:57:50,2024-01-01 13:57:30+05:00
FR-08A,176377-0,14,NIH Allergy Center,13:59:10,13:59:30,2024-01-01 13:59:10+05:00
FR-08A,176377-0,15,Shahzad Town,14:01:30,14:01:50,2024-01-01 14:01:30+05:00
FR-08A,176377-0,16,Park View City,14:03:10,14:03:33,2024-01-01 14:03:10+05:00
FR-08A,176377-0,17,Green Avenue,14:05:40,14:06:00,2024-01-01 14:05:40+05:00
FR-08A,176377-0,18,Chatta Bakhtawar,14:07:00,14:07:20,2024-01-01 14:07:00+05:00
FR-08A,176377-0,19,Gulshan Al Huda Community,14:08:40,14:09:00,2024-01-01 14:08:40+05:00
FR-08A,176377-0,20,Hostel City,14:09:50,14:10:10,2024-01-01 14:09:50+05:00
FR-08A,176377-0,21,COMSATS University,14:11:50,14:12:10,2024-01-01 14:11:50+05:00
FR-08A,176377-0,22,Tamma Stop,14:13:20,14:13:40,2024-01-01 14:13:20+05:00
FR-08A,176377-0,23,Capt. Naeem Tufail Shaheed,14:15:00,14:15:00,2024-01-01 14:15:00+05:00
FR-08A,176378-0,1,PIMS Hospital,13:35:00,13:35:00,2024-01-01 13:35:00+05:00
FR-08A,176378-0,2,Children Hospital,13:35:20,13:36:40,2024-01-01 13:35:20+05:00
FR-08A,176378-0,3,TNT,13:40:40,13:41:00,2024-01-01 13:40:40+05:00
FR-08A,176378-0,4,Zero Point,13:43:00,13:43:20,2024-01-01 13:43:00+05:00
FR-08A,176378-0,5,CDA,13:45:20,13:45:40,2024-01-01 13:45:20+05:00
FR-08A,176378-0,6,Abpara,13:47:50,13:48:10,2024-01-01 13:47:50+05:00
FR-08A,176378-0,7,Foreign Affairs Office,13:50:50,13:51:10,2024-01-01 13:50:50+05:00
FR-08A,176378-0,8,Kashmir Chowk,13:52:50,13:53:10,2024-01-01 13:52:50+05:00
FR-08A,176378-0,9,Rawal Dam Chowk,13:55:40,13:56:00,2024-01-01 13:55:40+05:00
FR-08A,176378-0,10,Rawal Town,13:57:00,13:57:20,2024-01-01 13:57:00+05:00
FR-08A,176378-0,11,School Board Stop,13:58:30,13:58:50,2024-01-01 13:58:30+05:00
FR-08A,176378-0,12,Rawal Dam Colony,14:00:00,14:00:20,2024-01-01 14:00:00+05:00
FR-08A,176378-0,13,NARC Colony,14:02:30,14:02:50,2024-01-01 14:02:30+05:00
FR-08A,176378-0,14,NIH Allergy Center,14:04:10,14:04:30,2024-01-01 14:04:10+05:00
FR-08A,176378-0,15,Shahzad Town,14:06:30,14:06:50,2024-01-01 14:06:30+05:00
FR-08A,176378-0,16,Park View City,14:08:10,14:08:33,2024-01-01 14:08:10+05:00
FR-08A,176378-0,17,Green Avenue,14:10:40,14:11:00,2024-01-01 14:10:40+05:00
FR-08A,176378-0,18,Chatta Bakhtawar,14:12:00,14:12:20,2024-01-01 14:12:00+05:00
FR-08A,176378-0,19,Gulshan Al Huda Community,14:13:40,14:14:00,2024-01-01 14:13:40+05:00
FR-08A,176378-0,20,Hostel City,14:14:50,14:15:10,2024-01-01 14:14:50+05:00
FR-08A,176378-0,21,COMSATS University,14:16:50,14:17:10,2024-01-01 14:16:50+05:00
FR-08A,176378-0,22,Tamma Stop,14:18:20,14:18:40,2024-01-01 14:18:20+05:00
FR-08A,176378-0,23,Capt. Naeem Tufail Shaheed,14:20:00,14:20:00,2024-01-01 14:20:00+05:00
FR-08A,176379-0,1,PIMS Hospital,13:40:00,13:40:00,2024-01-01 13:40:00+05:00
FR-08A,176379-0,2,Children Hospital,13:40:20,13:41:40,2024-01-01 13:40:20+05:00
FR-08A,176379-0,3,TNT,13:45:40,13:46:00,2024-01-01 13:45:40+05:00
FR-08A,176379-0,4,Zero Point,13:48:00,13:48:20,2024-01-01 13:48:00+05:00
FR-08A,176379-0,5,CDA,13:50:20,13:50:40,2024-01-01 13:50:20+05:00
FR-08A,176379-0,6,Abpara,13:52:50,13:53:10,2024-01-01 13:52:50+05:00
FR-08A,176379-0,7,Foreign Affairs Office,13:55:50,13:56:10,2024-01-01 13:55:50+05:00
FR-08A,176379-0,8,Kashmir Chowk,13:57:50,13:58:10,2024-01-01 13:57:50+05:00
FR-08A,176379-0,9,Rawal Dam Chowk,14:00:40,14:01:00,2024-01-01 14:00:40+05:00
FR-08A,176379-0,10,Rawal Town,14:02:00,14:02:20,2024-01-01 14:02:00+05:00
FR-08A,176379-0,11,School Board Stop,14:03:30,14:03:50,2024-01-01 14:03:30+05:00
FR-08A,176379-0,12,Rawal Dam Colony,14:05:00,14:05:20,2024-01-01 14:05:00+05:00
FR-08A,176379-0,13,NARC Colony,14:07:30,14:07:50,2024-01-01 14:07:30+05:00
FR-08A,176379-0,14,NIH Allergy Center,14:09:10,14:09:30,2024-01-01 14:09:10+05:00
FR-08A,176379-0,15,Shahzad Town,14:11:30,14:11:50,2024-01-01 14:11:30+05:00
FR-08A,176379-0,16,Park View City,14:13:10,14:13:33,2024-01-01 14:13:10+05:00
FR-08A,176379-0,17,Green Avenue,14:15:40,14:16:00,2024-01-01 14:15:40+05:00
FR-08A,176379-0,18,Chatta Bakhtawar,14:17:00,14:17:20,2024-01-01 14:17:00+05:00
FR-08A,176379-0,19,Gulshan Al Huda Community,14:18:40,14:19:00,2024-01-01 14:18:40+05:00
FR-08A,176379-0,20,Hostel City,14:19:50,14:20:10,2024-01-01 14:19:50+05:00
FR-08A,176379-0,21,COMSATS University,14:21:50,14:22:10,2024-01-01 14:21:50+05:00
FR-08A,176379-0,22,Tamma Stop,14:23:20,14:23:40,2024-01-01 14:23:20+05:00
FR-08A,176379-0,23,Capt. Naeem Tufail Shaheed,14:25:00,14:25:00,2024-01-01 14:25:00+05:00
FR-08A,176380-0,1,PIMS Hospital,13:45:00,13:45:00,2024-01-01 13:45:00+05:00
FR-08A,176380-0,2,Children Hospital,13:45:20,13:46:40,2024-01-01 13:45:20+05:00
FR-08A,176380-0,3,TNT,13:50:40,13:51:00,2024-01-01 13:50:40+05:00
FR-08A,176380-0,4,Zero Point,13:53:00,13:53:20,2024-01-01 13:53:00+05:00
FR-08A,176380-0,5,CDA,13:55:20,13:55:40,2024-01-01 13:55:20+05:00
FR-08A,176380-0,6,Abpara,13:57:50,13:58:10,2024-01-01 13:57:50+05:00
FR-08A,176380-0,7,Foreign Affairs Office,14:00:50,14:01:10,2024-01-01 14:00:50+05:00
FR-08A,176380-0,8,Kashmir Chowk,14:02:50,14:03:10,2024-01-01 14:02:50+05:00
FR-08A,176380-0,9,Rawal Dam Chowk,14:05:40,14:06:00,2024-01-01 14:05:40+05:00
FR-08A,176380-0,10,Rawal Town,14:07:00,14:07:20,2024-01-01 14:07:00+05:00
FR-08A,176380-0,11,School Board Stop,14:08:30,14:08:50,2024-01-01 14:08:30+05:00
FR-08A,176380-0,12,Rawal Dam Colony,14:10:00,14:10:20,2024-01-01 14:10:00+05:00
FR-08A,176380-0,13,NARC Colony,14:12:30,14:12:50,2024-01-01 14:12:30+05:00
FR-08A,176380-0,14,NIH Allergy Center,14:14:10,14:14:30,2024-01-01 14:14:10+05:00
FR-08A,176380-0,15,Shahzad Town,14:16:30,14:16:50,2024-01-01 14:16:30+05:00
FR-08A,176380-0,16,Park View City,14:18:10,14:18:33,2024-01-01 14:18:10+05:00
FR-08A,176380-0,17,Green Avenue,14:20:40,14:21:00,2024-01-01 14:20:40+05:00
FR-08A,176380-0,18,Chatta Bakhtawar,14:22:00,14:22:20,2024-01-01 14:22:00+05:00
FR-08A,176380-0,19,Gulshan Al Huda Community,14:23:40,14:24:00,2024-01-01 14:23:40+05:00
FR-08A,176380-0,20,Hostel City,14:24:50,14:25:10,2024-01-01 14:24:50+05:00
FR-08A,176380-0,21,COMSATS University,14:26:50,14:27:10,2024-01-01 14:26:50+05:00
FR-08A,176380-0,22,Tamma Stop,14:28:20,14:28:40,2024-01-01 14:28:20+05:00
FR-08A,176380-0,23,Capt. Naeem Tufail Shaheed,14:30:00,14:30:00,2024-01-01 14:30:00+05:00
FR-08A,176381-0,1,PIMS Hospital,13:50:00,13:50:00,2024-01-01 13:50:00+05:00
FR-08A,176381-0,2,Children Hospital,13:50:20,13:51:40,2024-01-01 13:50:20+05:00
FR-08A,176381-0,3,TNT,13:55:40,13:56:00,2024-01-01 13:55:40+05:00
FR-08A,176381-0,4,Zero Point,13:58:00,13:58:20,2024-01-01 13:58:00+05:00
FR-08A,176381-0,5,CDA,14:00:20,14:00:40,2024-01-01 14:00:20+05:00
FR-08A,176381-0,6,Abpara,14:02:50,14:03:10,2024-01-01 14:02:50+05:00
FR-08A,176381-0,7,Foreign Affairs Office,14:05:50,14:06:10,2024-01-01 14:05:50+05:00
FR-08A,176381-0,8,Kashmir Chowk,14:07:50,14:08:10,2024-01-01 14:07:50+05:00
FR-08A,176381-0,9,Rawal Dam Chowk,14:10:40,14:11:00,2024-01-01 14:10:40+05:00
FR-08A,176381-0,10,Rawal Town,14:12:00,14:12:20,2024-01-01 14:12:00+05:00
FR-08A,176381-0,11,School Board Stop,14:13:30,14:13:50,2024-01-01 14:13:30+05:00
FR-08A,176381-0,12,Rawal Dam Colony,14:15:00,14:15:20,2024-01-01 14:15:00+05:00
FR-08A,176381-0,13,NARC Colony,14:17:30,14:17:50,2024-01-01 14:17:30+05:00
FR-08A,176381-0,14,NIH Allergy Center,14:19:10,14:19:30,2024-01-01 14:19:10+05:00
FR-08A,176381-0,15,Shahzad Town,14:21:30,14:21:50,2024-01-01 14:21:30+05:00
FR-08A,176381-0,16,Park View City,14:23:10,14:23:33,2024-01-01 14:23:10+05:00
FR-08A,176381-0,17,Green Avenue,14:25:40,14:26:00,2024-01-01 14:25:40+05:00
FR-08A,176381-0,18,Chatta Bakhtawar,14:27:00,14:27:20,2024-01-01 14:27:00+05:00
FR-08A,176381-0,19,Gulshan Al Huda Community,14:28:40,14:29:00,2024-01-01 14:28:40+05:00
FR-08A,176381-0,20,Hostel City,14:29:50,14:30:10,2024-01-01 14:29:50+05:00
FR-08A,176381-0,21,COMSATS University,14:31:50,14:32:10,2024-01-01 14:31:50+05:00
FR-08A,176381-0,22,Tamma Stop,14:33:20,14:33:40,2024-01-01 14:33:20+05:00
FR-08A,176381-0,23,Capt. Naeem Tufail Shaheed,14:35:00,14:35:00,2024-01-01 14:35:00+05:00
FR-08A,176382-0,1,PIMS Hospital,13:55:00,13:55:00,2024-01-01 13:55:00+05:00
FR-08A,176382-0,2,Children Hospital,13:55:20,13:56:40,2024-01-01 13:55:20+05:00
FR-08A,176382-0,3,TNT,14:00:40,14:01:00,2024-01-01 14:00:40+05:00
FR-08A,176382-0,4,Zero Point,14:03:00,14:03:20,2024-01-01 14:03:00+05:00
FR-08A,176382-0,5,CDA,14:05:20,14:05:40,2024-01-01 14:05:20+05:00
FR-08A,176382-0,6,Abpara,14:07:50,14:08:10,2024-01-01 14:07:50+05:00
FR-08A,176382-0,7,Foreign Affairs Office,14:10:50,14:11:10,2024-01-01 14:10:50+05:00
FR-08A,176382-0,8,Kashmir Chowk,14:12:50,14:13:10,2024-01-01 14:12:50+05:00
FR-08A,176382-0,9,Rawal Dam Chowk,14:15:40,14:16:00,2024-01-01 14:15:40+05:00
FR-08A,176382-0,10,Rawal Town,14:17:00,14:17:20,2024-01-01 14:17:00+05:00
FR-08A,176382-0,11,School Board Stop,14:18:30,14:18:50,2024-01-01 14:18:30+05:00
FR-08A,176382-0,12,Rawal Dam Colony,14:20:00,14:20:20,2024-01-01 14:20:00+05:00
FR-08A,176382-0,13,NARC Colony,14:22:30,14:22:50,2024-01-01 14:22:30+05:00
FR-08A,176382-0,14,NIH Allergy Center,14:24:10,14:24:30,2024-01-01 14:24:10+05:00
FR-08A,176382-0,15,Shahzad Town,14:26:30,14:26:50,2024-01-01 14:26:30+05:00
FR-08A,176382-0,16,Park View City,14:28:10,14:28:33,2024-01-01 14:28:10+05:00
FR-08A,176382-0,17,Green Avenue,14:30:40,14:31:00,2024-01-01 14:30:40+05:00
FR-08A,176382-0,18,Chatta Bakhtawar,14:32:00,14:32:20,2024-01-01 14:32:00+05:00
FR-08A,176382-0,19,Gulshan Al Huda Community,14:33:40,14:34:00,2024-01-01 14:33:40+05:00
FR-08A,176382-0,20,Hostel City,14:34:50,14:35:10,2024-01-01 14:34:50+05:00
FR-08A,176382-0,21,COMSATS University,14:36:50,14:37:10,2024-01-01 14:36:50+05:00
FR-08A,176382-0,22,Tamma Stop,14:38:20,14:38:40,2024-01-01 14:38:20+05:00
FR-08A,176382-0,23,Capt. Naeem Tufail Shaheed,14:40:00,14:40:00,2024-01-01 14:40:00+05:00
FR-08A,176383-0,1,PIMS Hospital,14:00:00,14:00:00,2024-01-01 14:00:00+05:00
FR-08A,176383-0,2,Children Hospital,14:00:20,14:01:40,2024-01-01 14:00:20+05:00
FR-08A,176383-0,3,TNT,14:05:40,14:06:00,2024-01-01 14:05:40+05:00
FR-08A,176383-0,4,Zero Point,14:08:00,14:08:20,2024-01-01 14:08:00+05:00
FR-08A,176383-0,5,CDA,14:10:20,14:10:40,2024-01-01 14:10:20+05:00
FR-08A,176383-0,6,Abpara,14:12:50,14:13:10,2024-01-01 14:12:50+05:00
FR-08A,176383-0,7,Foreign Affairs Office,14:15:50,14:16:10,2024-01-01 14:15:50+05:00
FR-08A,176383-0,8,Kashmir Chowk,14:17:50,14:18:10,2024-01-01 14:17:50+05:00
FR-08A,176383-0,9,Rawal Dam Chowk,14:20:40,14:21:00,2024-01-01 14:20:40+05:00
FR-08A,176383-0,10,Rawal Town,14:22:00,14:22:20,2024-01-01 14:22:00+05:00
FR-08A,176383-0,11,School Board Stop,14:23:30,14:23:50,2024-01-01 14:23:30+05:00
FR-08A,176383-0,12,Rawal Dam Colony,14:25:00,14:25:20,2024-01-01 14:25:00+05:00
FR-08A,176383-0,13,NARC Colony,14:27:30,14:27:50,2024-01-01 14:27:30+05:00
FR-08A,176383-0,14,NIH Allergy Center,14:29:10,14:29:30,2024-01-01 14:29:10+05:00
FR-08A,176383-0,15,Shahzad Town,14:31:30,14:31:50,2024-01-01 14:31:30+05:00
FR-08A,176383-0,16,Park View City,14:33:10,14:33:33,2024-01-01 14:33:10+05:00
FR-08A,176383-0,17,Green Avenue,14:35:40,14:36:00,2024-01-01 14:35:40+05:00
FR-08A,176383-0,18,Chatta Bakhtawar,14:37:00,14:37:20,2024-01-01 14:37:00+05:00
FR-08A,176383-0,19,Gulshan Al Huda Community,14:38:40,14:39:00,2024-01-01 14:38:40+05:00
